OBJECTID,POINT_X,POINT_Y
5122,-87.6412,41.82538
5123,-87.734,41.90911
5124,-87.6673,41.79405
5125,-87.7604,41.97513
5126,-87.7025,41.73504
5127,-87.6688,41.70653
5128,-87.72,41.76406
5129,-87.533,41.70266
5130,-87.7901,41.94554
5131,-87.6803,41.83028
5132,-87.6411,41.91097
5133,-87.7903,41.96829
5134,-87.7291,41.91707
5135,-87.6581,41.98372
5136,-87.6225,41.8021
5137,-87.6711,41.867
5138,-87.69,42.0196
5139,-87.6847,41.80849
5140,-87.677,41.80858
5141,-87.6423,41.87678
5142,-87.6275,41.68532
5143,-87.7462,41.8951
5144,-87.6095,41.73666
5145,-87.568,41.70809
5146,-87.7333,41.88075
5147,-87.655,41.96915
5148,-87.6332,41.78729
5149,-87.6038,41.80962
5150,-87.7264,41.91723
5151,-87.6144,41.73657
5152,-87.6767,41.7065
5153,-87.6886,41.78655
5154,-87.6495,41.95462
5155,-87.6485,41.91099
5156,-87.6472,41.94745
5157,-87.6747,41.94696
5158,-87.6678,41.96897
5159,-87.7183,41.96113
5160,-87.7103,41.86642
5161,-87.7549,41.968
5162,-87.7613,41.93142
5163,-87.7311,41.90993
5164,-87.6632,41.75042
5165,-87.6977,41.93217
5166,-87.6491,41.76881
5167,-87.6619,41.86702
5168,-87.7078,41.9299
5169,-87.6319,41.78558
5170,-87.6313,41.77821
5171,-87.6439,41.74731
5172,-87.6415,41.83821
5173,-87.8067,41.98114
5174,-87.7282,41.97196
5175,-87.7664,41.93478
5176,-87.7136,41.97538
5177,-87.7464,41.92396
5178,-87.646,41.83067
5179,-87.6359,41.91838
5180,-87.6688,41.98334
5181,-87.6264,41.83083
5182,-87.633,41.80919
5183,-87.7528,41.91669
5184,-87.601,41.79511
5185,-87.5915,41.77334
5186,-87.7357,41.87377
5187,-87.7014,41.9759
5188,-87.7225,41.77871
5189,-87.5866,41.77339
5190,-87.6436,41.83086
5191,-87.7134,41.97575
5192,-87.6835,41.86907
5193,-87.7563,41.93145
5194,-87.7053,41.68425
5195,-87.7013,41.87744
5196,-87.6803,41.86939
5197,-87.6468,41.85971
5198,-87.6446,41.7684
5199,-87.6234,41.8345
5200,-87.6315,41.90194
5201,-87.6203,41.70731
5202,-87.6839,41.82291
5203,-87.6228,41.67797
5204,-87.6107,41.773
5205,-87.6104,41.75841
5206,-87.807,41.99699
5207,-87.5402,41.69161
5208,-87.6448,41.77438
5209,-87.6996,41.98589
5210,-87.6993,41.98501
5211,-87.7009,41.69167
5212,-87.6466,41.85446
5213,-87.6061,41.78414
5214,-87.7469,41.94266
5215,-87.7654,41.89839
5216,-87.6276,41.86906
5217,-87.6203,41.71449
5218,-87.6687,41.94689
5219,-87.6725,41.89607
5220,-87.7158,41.87455
5221,-87.6455,41.73614
5222,-87.6313,41.90397
5223,-87.6476,41.88185
5224,-87.5908,41.7661
5225,-87.6152,41.7694
5226,-87.5525,41.7283
5227,-87.7588,42.06259
5228,-87.8311,42.01112
5229,-87.8122,41.96708
5230,-87.7235,42.0262
5231,-87.7421,42.05518
5232,-87.6091,41.80944
5233,-87.6324,41.76894
5234,-87.6937,42.05212
5235,-87.6151,41.70722
5236,-87.595,41.79501
5237,-87.6853,41.92483
5238,-87.7236,41.79327
5239,-87.722,41.75631
5240,-87.66,41.98383
5241,-87.6879,41.93912
5242,-87.6683,41.93964
5243,-87.7302,41.95387
5244,-87.6205,41.6745
5245,-87.5752,41.74419
5246,-87.6315,41.90324
5247,-87.7709,41.90921
5248,-87.6886,41.95373
5249,-87.6481,41.90336
5250,-87.6522,41.77956
5251,-87.6475,41.89039
5252,-87.6847,41.73538
5253,-87.7117,41.90257
5254,-87.6419,41.67423
5255,-87.6355,41.86742
5256,-87.5354,41.69928
5257,-87.6793,41.86901
5258,-87.6791,41.96335
5259,-87.6206,41.68385
5260,-87.583,41.75148
5261,-87.6411,41.82706
5262,-87.6829,41.75584
5263,-87.6249,41.68538
5264,-87.6579,41.86154
5265,-87.6858,41.85432
5266,-87.7019,42.05656
5267,-87.7469,41.93678
5268,-87.6696,41.98812
5269,-87.8053,41.90321
5270,-87.6151,41.88497
5271,-87.6484,41.83078
5272,-87.6526,41.92532
5273,-87.7269,41.83678
5274,-87.7252,41.93999
5275,-87.6435,41.73422
5276,-87.6767,41.88669
5277,-87.6481,41.90627
5278,-87.6901,42.01082
5279,-87.7204,41.69653
5280,-87.7138,41.88094
5281,-87.7743,41.86903
5282,-87.6554,41.94565
5283,-87.6326,41.88638
5284,-87.6151,41.7528
5285,-87.6413,41.83257
5286,-87.728,41.96257
5287,-87.5902,41.7547
5288,-87.5353,41.70104
5289,-87.621,41.68715
5290,-87.6476,41.84654
5291,-87.7694,42.00422
5292,-87.7484,41.98569
5293,-87.7744,41.87267
5294,-87.6175,41.83254
5295,-87.6547,41.78331
5296,-87.6495,41.94554
5297,-87.6153,41.7601
5298,-87.6887,42.0457
5299,-87.6475,41.8838
5300,-87.6019,41.80236
5301,-87.6833,42.04709
5302,-87.7183,41.70603
5303,-87.6349,41.76905
5304,-87.6374,41.69248
5305,-87.6602,41.89626
5306,-87.6724,42.00905
5307,-87.7884,41.93831
5308,-87.774,41.94582
5309,-87.7077,41.85915
5310,-87.6976,41.74994
5311,-87.7437,41.92435
5312,-87.8071,41.9654
5313,-87.6416,41.67227
5314,-87.5757,41.73894
5315,-87.7274,41.94808
5316,-87.6822,41.73033
5317,-87.6869,42.0357
5318,-87.785,41.8998
5319,-87.7014,41.70923
5320,-87.654,41.96
5321,-87.6421,41.92863
5322,-87.6787,42.03191
5323,-87.7241,41.75515
5324,-87.5557,41.75193
5325,-87.6385,41.90666
5326,-87.7521,41.95344
5327,-87.6226,41.8934
5328,-87.6592,41.9399
5329,-87.6426,41.89658
5330,-87.6219,41.7801
5331,-87.6842,41.89587
5332,-87.7231,41.88081
5333,-87.6517,41.85265
5334,-87.6155,41.7803
5335,-87.6523,41.97637
5336,-87.7477,41.96065
5337,-87.7722,41.79248
5338,-87.6398,41.878
5339,-87.679,41.95432
5340,-87.6316,41.83474
5341,-87.65,41.96572
5342,-87.6102,41.76933
5343,-87.6626,42.01022
5344,-87.5862,41.77703
5345,-87.7259,41.89525
5346,-87.6406,41.94322
5347,-87.7675,41.97557
5348,-87.6862,41.96501
5349,-87.5754,41.72629
5350,-87.6044,41.72552
5351,-87.5865,41.78602
5352,-87.6445,41.93981
5353,-87.6949,41.82988
5354,-87.7552,41.79674
5355,-87.6333,41.9126
5356,-87.6761,41.95041
5357,-87.6467,41.86765
5358,-87.6475,41.89155
5359,-87.6441,41.75638
5360,-87.6054,41.76215
5361,-87.7244,41.84048
5362,-87.6941,41.80081
5363,-87.6692,41.87393
5364,-87.7023,41.74259
5365,-87.7251,41.86601
5366,-87.6963,41.88277
5367,-87.7061,41.88422
5368,-87.6051,41.74381
5369,-87.5762,41.75688
5370,-87.6457,41.81229
5371,-87.713,41.95399
5372,-87.7669,41.94598
5373,-87.648,41.89154
5374,-87.7073,41.93193
5375,-87.6745,41.80665
5376,-87.7086,41.97561
5377,-87.6552,41.80862
5378,-87.7421,41.77868
5379,-87.6155,41.78044
5380,-87.6516,41.87446
5381,-87.6584,41.75049
5382,-87.6206,41.68542
5383,-87.7459,41.90974
5384,-87.6683,41.91616
5385,-87.6698,41.98966
5386,-87.6281,41.89015
5387,-87.6976,41.92877
5388,-87.6708,41.99818
5389,-87.7333,41.89531
5390,-87.6964,41.79369
5391,-87.5671,41.71354
5392,-87.7934,41.94558
5393,-87.646,41.91826
5394,-87.6262,41.90934
5395,-87.6066,41.70754
5648,-87.6738,41.69197
5649,-87.7152,41.85413
5650,-87.6107,41.78039
5651,-87.726,41.88083
5652,-87.6551,41.89635
5653,-87.5947,41.72229
5654,-87.6574,41.87433
5655,-87.7756,41.92394
5656,-87.7378,41.98992
5657,-87.6205,41.79434
5658,-87.7067,41.90277
5659,-87.6177,41.83848
5660,-87.5981,41.78601
5661,-87.672,41.70659
5662,-87.5786,41.76627
5663,-87.6233,41.86734
5664,-87.6956,41.85563
5665,-87.6259,41.80727
5666,-87.6759,41.85573
5667,-87.6772,41.90492
5668,-87.5514,41.74124
5669,-87.6453,41.8033
5670,-87.7383,41.94803
5671,-87.7097,41.93042
5672,-87.7435,41.8349
5673,-87.7467,42.02634
5674,-87.6545,41.95381
5675,-87.6037,41.72021
5676,-87.6266,41.76736
5677,-87.6552,41.80705
5678,-87.5666,41.7678
5679,-87.6567,41.70486
5680,-87.5594,41.69553
5681,-87.6151,41.7604
5682,-87.5758,41.74991
5683,-87.7878,41.97739
5684,-87.5479,41.74838
5685,-87.6622,41.71897
5686,-87.788,41.9862
5687,-87.7201,41.94641
5688,-87.7128,41.79342
5689,-87.654,41.9293
5690,-87.7425,41.76023
5691,-87.624,41.73101
5692,-87.6386,41.9091
5693,-87.7026,41.68417
5694,-87.6972,41.91411
5695,-87.6971,41.90995
5696,-87.7116,41.99777
5697,-87.8013,41.90884
5698,-87.6508,41.91081
5699,-87.6864,41.88483
5700,-87.5889,41.7802
5701,-87.6454,41.80567
5702,-87.755,41.86582
5703,-87.6449,41.77945
5704,-87.7122,41.85182
5705,-87.642,41.94618
5706,-87.6697,41.96896
5707,-87.7043,41.89731
5708,-87.6272,41.86231
5709,-87.705,41.83729
5710,-87.5758,41.75153
5711,-87.6332,41.90394
5712,-87.5696,41.7134
5713,-87.5396,41.68088
5714,-87.6138,41.71392
5715,-87.6141,41.71421
5716,-87.6138,41.71085
5717,-87.614,41.71102
5718,-87.6136,41.70726
5719,-87.6139,41.70744
5720,-87.6136,41.7036
5721,-87.6138,41.70378
5722,-87.6135,41.69988
5723,-87.6138,41.70006
5724,-87.6134,41.69632
5725,-87.6136,41.6965
5726,-87.6132,41.69301
5727,-87.6629,41.68318
5728,-87.6626,41.68039
5729,-87.6612,41.67805
5730,-87.6612,41.6811
5731,-87.6628,41.68469
5732,-87.6631,41.68486
5733,-87.7046,41.83267
5734,-87.653,41.93271
5735,-87.5985,41.76595
5736,-87.6602,41.69679
5737,-87.5995,41.7859
5738,-87.7434,41.89513
5739,-87.5915,41.78595
5740,-87.6143,41.85049
5741,-87.6318,41.84281
5742,-87.7877,41.98895
5743,-87.7754,41.90029
5744,-87.678,41.84775
5745,-87.6979,41.94033
5746,-87.6971,41.91245
5747,-87.5861,41.75523
5748,-87.7018,41.719
5749,-87.8049,41.99575
5750,-87.6265,41.76201
5751,-87.6387,41.91637
5752,-87.6105,41.659
5753,-87.7428,41.80022
5754,-87.7481,42.0008
5755,-87.6451,41.79605
5756,-87.743,41.80572
5757,-87.748,42.0144
5758,-87.714,41.98853
5759,-87.6303,41.86184
5760,-87.6779,41.84762
5761,-87.67,41.98831
5762,-87.7661,41.92587
5763,-87.7219,41.74595
5764,-87.7527,41.95876
5765,-87.6435,41.73003
5766,-87.7768,41.79358
5767,-87.5898,41.75471
5768,-87.5969,41.65388
5769,-87.7471,42.0386
5770,-87.7062,41.87979
5771,-87.706,41.87425
5772,-87.6841,41.79013
5773,-87.7134,41.97264
5774,-87.8052,41.8978
5775,-87.8054,41.90509
5776,-87.8464,41.97487
5777,-87.6383,41.84809
5778,-87.8089,41.95325
5779,-87.7006,41.68608
5780,-87.548,41.75027
5781,-87.6205,41.68146
5782,-87.6509,41.97337
5783,-87.6112,41.68745
5784,-87.5514,41.73381
5785,-87.7047,41.83547
5786,-87.5967,41.79954
5787,-87.5968,41.80216
5788,-87.5964,41.79516
5789,-87.5936,41.79519
5790,-87.598,41.79133
5791,-87.5964,41.79165
5792,-87.5902,41.80239
5793,-87.584,41.79947
5794,-87.5271,41.70262
5795,-87.696,41.779
5796,-87.7385,41.73444
5797,-87.6808,41.79341
5798,-87.7376,41.87689
5799,-87.5956,41.75132
5800,-87.5552,41.70632
5801,-87.8105,41.99707
5802,-87.6669,41.87755
5803,-87.7422,41.79292
5804,-87.7358,41.89511
5805,-87.752,41.95327
5806,-87.6322,41.80173
5807,-87.6834,41.93946
5808,-87.6993,42.01927
5809,-87.748,41.96796
5810,-87.6878,41.92481
5811,-87.6626,41.80858
5812,-87.6686,41.97613
5813,-87.6834,41.80106
5814,-87.6771,41.72113
5815,-87.7766,41.95315
5816,-87.7768,41.96042
5817,-87.6365,41.8794
5818,-87.6872,41.90313
5819,-87.6179,41.68543
5820,-87.6546,41.96184
5821,-87.7238,41.93922
5822,-87.6629,41.7359
5823,-87.7909,41.7776
5824,-87.7069,41.90299
5825,-87.647,41.87673
5826,-87.6894,41.99061
5827,-87.7112,41.88099
5828,-87.6103,41.76586
5829,-87.6688,41.86703
5830,-87.7516,41.92427
5831,-87.6296,41.81652
5832,-87.6859,41.86672
5833,-87.7279,41.96831
5898,-87.6283,41.90176
5899,-87.5849,41.72955
5900,-87.709,42.01903
5901,-87.5917,41.77322
5902,-87.6061,41.78035
5903,-87.7271,41.93172
5904,-87.6874,41.91021
5905,-87.7146,41.80793
5906,-87.7077,41.9467
5907,-87.6411,41.83088
5908,-87.6732,41.75939
5909,-87.7219,41.92465
5910,-87.6015,41.80965
5911,-87.5663,41.76268
5912,-87.6719,41.88146
5913,-87.6206,41.89345
5914,-87.7615,41.77813
5915,-87.6543,41.95456
5916,-87.7346,41.85881
5917,-87.7392,41.93177
5918,-87.6641,41.90167
5919,-87.7258,41.88345
5920,-87.6815,41.82788
5921,-87.6793,41.97065
5922,-87.6428,41.88191
5923,-87.6052,41.75866
5924,-87.5866,41.7804
5925,-87.7269,41.92427
5926,-87.605,41.74794
5927,-87.6315,41.90934
5928,-87.7648,41.87257
5929,-87.6744,41.80113
5930,-87.7026,41.92606
5931,-87.6081,41.7002
5932,-87.6664,41.87401
5933,-87.6737,41.76855
5934,-87.7279,41.96103
5935,-87.5967,41.80972
5936,-87.5866,41.77979
5937,-87.6733,41.75206
5938,-87.5354,41.70478
5939,-87.6783,41.93415
5940,-87.6778,41.91965
5941,-87.8069,41.98877
5942,-87.5495,41.75326
5943,-87.7216,41.72418
5944,-87.7879,41.97736
5945,-87.7932,41.9891
5946,-87.6469,41.86485
5947,-87.6743,42.01027
5948,-87.6549,41.79247
5949,-87.6156,41.77463
5950,-87.6254,41.77346
5951,-87.8006,41.77378
5952,-87.7068,41.99746
5953,-87.6763,41.99082
5954,-87.7789,41.77778
5955,-87.7593,41.86577
5956,-87.7233,41.87717
5957,-87.5494,41.65556
5958,-87.6995,42.05217
5959,-87.6859,42.00886
5960,-87.7374,41.84412
5834,-87.703,41.7499
5835,-87.6259,41.87958
5836,-87.7281,41.97559
5837,-87.6056,41.77321
5838,-87.6256,41.89178
5839,-87.6462,41.83822
5840,-87.711,41.88453
5841,-87.6764,41.87395
5842,-87.6491,41.9366
5843,-87.6301,41.78717
5844,-87.7128,41.95376
5845,-87.6427,41.70707
5846,-87.6886,41.96478
5847,-87.7753,41.91417
5848,-87.6196,41.83849
5849,-87.7815,41.78325
5850,-87.7445,41.85487
5851,-87.7428,41.95053
5852,-87.5647,41.71704
5853,-87.7545,42.02813
5854,-87.6541,41.9034
5855,-87.8132,41.9889
5856,-87.5402,41.68232
5857,-87.6213,41.80924
5858,-87.7391,41.92425
5859,-87.6109,41.78026
5860,-87.7703,41.89472
5861,-87.6623,41.72112
5862,-87.6749,41.97607
5863,-87.7614,41.93128
5864,-87.6722,41.99069
5865,-87.6987,41.97575
5866,-87.6484,41.92176
5867,-87.7647,41.99521
5868,-87.7563,41.99237
5869,-87.747,41.93863
5870,-87.7754,41.91297
5871,-87.7055,41.98938
5872,-87.6733,41.75573
5873,-87.797,41.9913
5874,-87.7475,41.95555
5875,-87.7107,41.86792
5876,-87.7265,41.90636
5877,-87.6074,41.70398
5878,-87.7021,41.72282
5879,-87.6409,41.91999
5880,-87.6236,41.83819
5881,-87.6314,41.90066
5882,-87.8466,41.9713
5883,-87.7035,41.96115
5884,-87.7344,41.84405
5885,-87.7149,41.84432
5886,-87.6412,41.87795
5887,-87.727,41.92435
5888,-87.6386,41.91461
5889,-87.7865,41.95282
5890,-87.6542,41.92912
5891,-87.712,41.91718
5892,-87.7092,42.00457
5893,-87.6903,42.01598
5894,-87.6308,41.87664
5895,-87.7249,41.8609
5896,-87.6731,42.00548
5897,-87.6338,41.87947
5522,-87.5933,41.78414
5523,-87.6735,41.93226
5524,-87.7508,42.04072
5525,-87.7147,42.0262
5526,-87.6656,42.00786
5527,-87.7387,41.90962
5528,-87.7447,41.84642
5529,-87.7207,41.70747
5530,-87.7762,41.93942
5531,-87.6566,41.86513
5532,-87.7225,41.77672
5533,-87.747,42.05467
5534,-87.6754,41.80856
5535,-87.6202,41.7802
5536,-87.7645,41.87292
5537,-87.6511,41.72147
5538,-87.761,41.92413
5539,-87.6334,41.79457
5540,-87.5759,41.75168
5541,-87.6938,41.80106
5542,-87.6904,41.85205
5543,-87.6887,41.96871
5544,-87.654,41.75056
5545,-87.676,41.86694
5546,-87.6694,41.97624
5547,-87.6405,41.80902
5548,-87.6355,41.89667
5549,-87.614,41.722
5550,-87.646,41.80895
5551,-87.6583,41.92537
5552,-87.6646,41.77953
5553,-87.7257,41.88676
5554,-87.5959,41.7733
5555,-87.758,41.895
5556,-87.6446,41.85274
5557,-87.5972,41.77329
5558,-87.6595,41.88164
5559,-87.7535,41.76012
5560,-87.5368,41.72307
5561,-87.6868,41.89956
5562,-87.686,41.87113
5563,-87.6063,41.80248
5564,-87.7714,41.77777
5565,-87.6899,42.0013
5566,-87.6742,41.7941
5567,-87.6974,41.7644
5568,-87.606,41.7894
5569,-87.7086,42.01724
5570,-87.6534,41.85794
5571,-87.7375,41.86593
5572,-87.7083,41.7861
5573,-87.7319,41.84408
5574,-87.5951,41.80959
5575,-87.7148,41.93187
5576,-87.6632,41.99809
5577,-87.7209,41.71301
5578,-87.727,41.93716
5579,-87.6281,41.89655
5580,-87.7321,41.94638
5581,-87.6805,42.01937
5582,-87.5658,41.73713
5583,-87.6576,41.72134
5584,-87.7088,41.80811
5585,-87.666,41.85787
5586,-87.6663,41.91654
5587,-87.7715,41.94589
5588,-87.659,41.94721
5589,-87.6482,41.89651
5590,-87.6769,41.90327
5591,-87.7866,41.79237
5592,-87.6311,41.8967
5593,-87.6882,41.95413
5594,-87.6204,41.89116
5595,-87.6276,41.88675
5596,-87.8008,41.93802
5597,-87.7479,41.96079
5598,-87.6639,41.7724
5599,-87.7043,41.81552
5600,-87.7655,41.97295
5601,-87.6732,42.01897
5602,-87.6751,42.01595
5603,-87.6834,41.77904
5604,-87.6666,41.96518
5605,-87.5526,41.74452
5606,-87.7137,41.98292
5607,-87.6859,41.86648
5608,-87.6843,41.80835
5609,-87.7247,41.85189
5610,-87.6495,41.95117
5611,-87.6504,41.80145
5612,-87.7112,41.70596
5613,-87.6981,41.94662
5614,-87.7706,41.90201
5615,-87.7058,41.8666
5616,-87.6858,41.85182
5617,-87.6254,41.78712
5618,-87.6625,41.72148
5619,-87.5758,41.74805
5620,-87.6603,41.99444
5621,-87.6845,41.81579
5622,-87.7642,41.94593
5623,-87.7047,41.74987
5624,-87.6584,41.69224
5625,-87.6073,41.79505
5626,-87.6905,41.87391
5627,-87.6929,41.69173
5628,-87.6962,41.96866
5629,-87.8226,41.96703
5630,-87.7412,41.75444
5631,-87.7783,41.93117
5632,-87.6663,41.94709
5633,-87.6565,41.76872
5634,-87.7498,41.96075
5635,-87.6861,41.78658
5636,-87.7312,41.94353
5637,-87.7244,41.83514
5638,-87.5519,41.65732
5639,-87.594,41.70839
5640,-87.6438,41.74513
5641,-87.584,41.79676
5642,-87.673,41.7448
5643,-87.7457,41.89308
5644,-87.6203,41.71628
5645,-87.6865,42.03387
5646,-87.7265,41.9046
5647,-87.6864,41.87555
6337,-87.6973,41.91759
6338,-87.701,41.69529
6339,-87.6425,41.69948
6340,-87.6557,41.99624
6341,-87.7057,41.87088
6342,-87.6155,41.77671
6343,-87.6547,41.96146
6344,-87.6451,41.79385
6345,-87.7463,41.92042
6346,-87.6756,41.85211
6347,-87.651,41.73589
6348,-87.6536,41.8379
6349,-87.6159,41.79502
6350,-87.7223,41.76763
6351,-87.6737,41.7756
6352,-87.6662,41.86668
6353,-87.6261,41.8133
6354,-87.6797,41.99059
6355,-87.6387,41.85272
6356,-87.6184,41.89842
6357,-87.6972,41.91011
6358,-87.6673,41.68465
6359,-87.8081,41.99763
6360,-87.7461,41.90606
6361,-87.5354,41.71257
6362,-87.5858,41.74429
6363,-87.6612,41.83996
6364,-87.632,41.78743
6365,-87.7582,41.96478
6366,-87.7466,41.92852
6367,-87.7784,41.96846
6368,-87.6917,41.91018
6369,-87.6442,41.75058
6370,-87.6315,41.82354
6371,-87.7094,42.01193
6372,-87.7114,41.89724
6373,-87.7023,41.74823
6374,-87.69,42.00706
6375,-87.6738,41.77744
6376,-87.7062,41.88658
6377,-87.7873,41.9637
6378,-87.6207,41.69467
6379,-87.6612,41.71733
6380,-87.6867,41.89384
6381,-87.684,41.79767
6382,-87.7086,42.01544
6383,-87.7269,41.93352
6384,-87.5398,41.67892
6385,-87.7716,41.78327
6386,-87.807,41.96811
6387,-87.6574,41.70975
6388,-87.7462,41.92601
6389,-87.7547,41.8739
6390,-87.6054,41.75488
6391,-87.624,41.86598
6392,-87.6244,41.8867
6393,-87.6823,41.73174
6394,-87.6319,41.79834
6395,-87.6205,41.88969
6396,-87.6436,41.94853
6397,-87.641,41.88195
6398,-87.6439,41.75083
6399,-87.644,41.75238
6400,-87.6465,41.75054
6401,-87.6647,41.95442
6402,-87.665,41.818
6403,-87.7251,41.94632
6404,-87.7248,41.94647
6405,-87.7784,41.79249
6406,-87.6923,41.97617
6407,-87.692,41.9758
6408,-87.596,41.78412
6409,-87.7122,41.9244
6410,-87.6522,41.87665
6411,-87.7056,41.86671
6412,-87.7151,41.85918
6413,-87.7153,41.85878
6414,-87.7102,41.86627
6415,-87.7078,41.8663
6416,-87.7665,41.93683
6417,-87.8013,41.7828
6418,-87.6269,41.84348
6419,-87.6958,41.86088
6420,-87.7721,41.79078
6421,-87.6413,41.94465
6422,-87.6812,41.82886
6423,-87.6203,41.66903
6424,-87.753,41.87103
6425,-87.7217,41.73471
6426,-87.7231,41.87342
6427,-87.6348,41.83084
6428,-87.6861,41.8628
6429,-87.6383,41.90474
6430,-87.6901,42.01402
6431,-87.6169,41.82574
6432,-87.6273,41.86567
6433,-87.6335,41.81722
6434,-87.7142,41.99389
6435,-87.6852,41.84107
6436,-87.6446,41.77641
6437,-87.6446,41.77871
6438,-87.6713,41.99995
6439,-87.6266,41.82723
6440,-87.7286,41.985
6441,-87.8021,41.9943
6442,-87.5692,41.73956
6443,-87.6791,42.03213
6444,-87.7741,41.86746
6445,-87.6773,41.90592
6446,-87.538,41.72484
6447,-87.805,41.89288
6448,-87.6372,41.89885
6449,-87.5401,41.67617
6450,-87.807,41.9672
6451,-87.6525,41.90171
6452,-87.7758,41.92925
6453,-87.7244,41.84232
6454,-87.7224,41.76945
6455,-87.7655,41.90025
6456,-87.6942,41.81002
6457,-87.6131,41.68719
6458,-87.5519,41.65902
6459,-87.6783,41.94131
6460,-87.7229,41.79129
6461,-87.6244,41.88808
6462,-87.7241,41.83113
5961,-87.7056,41.78628
5962,-87.699,41.80826
5963,-87.6452,41.70696
5964,-87.6875,41.73555
5965,-87.7483,41.90238
5966,-87.7621,41.86572
5967,-87.6507,41.91821
5968,-87.6469,41.93282
5969,-87.7184,42.02638
5970,-87.7259,41.80792
5971,-87.5995,41.81807
5972,-87.8192,41.96703
5973,-87.7388,41.90254
5974,-87.6944,41.91038
5975,-87.7526,42.0626
5976,-87.8287,41.96685
5977,-87.8364,41.9667
5978,-87.7906,41.85063
5979,-87.6524,41.70689
5980,-87.7463,42.0626
5981,-87.7284,41.80788
5982,-87.6866,42.04711
5983,-87.6816,41.89078
5984,-87.814,41.938
5985,-87.7383,41.89522
5986,-87.6927,41.8448
5987,-87.6545,41.89119
5988,-87.5731,41.73716
5989,-87.6738,41.85775
5990,-87.6885,42.0196
5991,-87.6679,42.00548
5992,-87.6542,41.88172
5993,-87.6315,41.82874
5994,-87.7444,41.85207
5995,-87.7022,41.74607
5996,-87.7851,41.91103
5997,-87.639,41.92829
5998,-87.8073,41.9508
5999,-87.7849,41.89318
6000,-87.6998,41.99946
6001,-87.7848,41.8981
6002,-87.7549,41.87838
6003,-87.8071,41.9609
6004,-87.6792,42.03423
6005,-87.6628,41.83922
6006,-87.5354,41.6973
6007,-87.6203,41.6678
6008,-87.5883,41.80337
6009,-87.8095,41.99857
6010,-87.6874,41.91353
6011,-87.7386,41.948
6012,-87.7106,41.93112
6013,-87.6938,41.7919
6014,-87.7257,41.87903
6015,-87.7014,41.70444
6016,-87.6823,41.72282
6017,-87.7031,41.77358
6018,-87.7005,41.68449
6019,-87.8002,41.95716
6020,-87.6243,41.90095
6021,-87.6096,41.72189
6022,-87.6438,41.73995
6023,-87.7225,41.76379
6024,-87.5603,41.75902
6025,-87.6451,41.95309
6026,-87.8367,41.97923
6027,-87.7115,41.90993
6028,-87.7952,41.97849
6029,-87.807,41.9541
6030,-87.7964,41.95919
6031,-87.8072,41.95368
6032,-87.6331,41.91574
6033,-87.6499,41.87448
6034,-87.7096,41.90998
6035,-87.7317,41.83675
6036,-87.55,41.73003
6037,-87.5572,41.76049
6038,-87.546,41.73738
6039,-87.6573,41.88155
6040,-87.6932,41.77904
6041,-87.7058,41.69143
6042,-87.6668,41.87411
6043,-87.664,41.77395
6044,-87.6741,41.78483
6045,-87.6226,41.86434
6046,-87.7767,41.94949
6047,-87.6452,41.95294
6048,-87.6554,41.9152
6049,-87.6068,41.82043
6050,-87.7093,42.00125
6051,-87.6148,41.75484
6052,-87.6569,41.87118
6053,-87.664,41.90183
6054,-87.5271,41.69192
6055,-87.6971,41.90852
6056,-87.6629,41.72495
6057,-87.5836,41.74991
6058,-87.6882,42.04258
6059,-87.6326,41.89929
6060,-87.6949,41.83618
6061,-87.6063,41.8013
6062,-87.7523,42.03197
6063,-87.6444,41.76691
6064,-87.7482,41.98854
6065,-87.6733,41.75921
6066,-87.6939,41.79378
6067,-87.6294,41.88471
6068,-87.7646,41.8767
6069,-87.5856,41.72938
6070,-87.6243,41.87201
6071,-87.7992,41.99236
6072,-87.6962,41.88126
6073,-87.7051,41.8446
6074,-87.6133,41.69264
6075,-87.6441,41.75982
6076,-87.7147,41.84446
6077,-87.6394,41.91837
6078,-87.6391,41.8674
6079,-87.7472,41.93889
6080,-87.7328,41.79319
6081,-87.7346,41.84418
6082,-87.6564,41.94728
6083,-87.7463,41.90243
6084,-87.6452,41.80166
6085,-87.7186,41.97571
6086,-87.7614,41.93872
6087,-87.6163,41.80948
6088,-87.6218,41.83495
6089,-87.6165,41.80963
6090,-87.6765,41.87894
6091,-87.7653,41.89502
6092,-87.7132,41.96848
6093,-87.6635,41.75951
6094,-87.6573,41.88165
6095,-87.6939,41.79741
6096,-87.6621,42.009
6097,-87.6392,41.92365
6098,-87.7652,41.89101
6099,-87.6506,41.72118
6100,-87.7857,41.93457
6101,-87.673,41.75014
6102,-87.625,41.77317
6103,-87.5761,41.76277
6104,-87.6048,41.74025
6105,-87.7222,41.76433
6106,-87.6274,41.87298
6107,-87.6898,41.99065
6108,-87.7284,41.88081
6109,-87.7382,41.88069
6110,-87.7623,41.94599
6111,-87.7169,41.92469
6112,-87.7042,41.82265
6113,-87.6871,41.8907
6114,-87.7915,41.79227
6115,-87.6841,41.87764
6116,-87.7671,41.79271
6117,-87.6506,41.84545
6118,-87.7059,41.87194
6119,-87.7022,41.7299
6120,-87.6312,41.81266
6121,-87.6265,41.82568
6122,-87.6432,41.71775
6123,-87.677,41.89419
6124,-87.5646,41.71364
6125,-87.6107,41.65884
6126,-87.6326,41.8062
6127,-87.615,41.74945
